5893,13379
13951,7773
13224,7530
13353,7857
5157,4691
13066,7500
14097,7063
1062,9061
13151,6289
14340,14391
13782,8986
10613,5518
14310,14510
13893,12179
7157,9771
6701,7986
10697,3294
4509,12079
7570,8377
7756,10700
7818,9750
9921,10300
6964,8997
9280,10036
10033,10093
9735,9979
10605,9811
10186,9880
10105,10092
11777,10980
11530,10911
10680,10840
10890,10472
9504,9258
10395,10260
2268,1654
6418,4472
5006,13250
10097,9913
14340,14391
14340,14391
11639,11974
10772,11461
11254,10893
10417,4842
12433,2772
10003,4541
10776,4786
10427,4758
12338,7272
12122,5061
12946,7358
11468,6418
14340,14390
561,581
561,361
351,293
222,471
311,649
14486,14511
14486,14291
14277,14223
14148,14401
14237,14579
10252,2616
2806,2188
10270,2853
2934,11205
10391,2871
14071,4332
4417,13420
8794,8666
12426,6494
13623,4611
12062,2563
6487,7019
7644,3851
2125,12367
12102,2242
12944,2903
2770,13085
7135,7179
11073,6886
13062,2458
11410,1826
8137,7998
9176,8503
1985,12323
11779,1433
12343,2499
2430,13022
9189,8596
7997,9757
11973,2582
11668,2028
6749,7536
3599,8071
1913,12102
11619,2120
12239,2801
2320,13025
7569,7486
6419,12144
13101,2584
10935,1488
7486,7798
3630,6555
394,461
10861,1472
11885,2088
2635,12808
8344,8102
10227,2859
11913,2516
11720,1938
7305,7724
394,461
1799,12047
12082,1777
12667,2909
3569,13256
8126,8257
11054,8133
12025,3326
12610,2965
6539,7123
10003,6441
2253,12597
13175,2533
13425,3847
2574,13156
7418,7252
10482,3071
13621,4109
11066,1342
6174,6889
7368,3354
3158,13456
394,461
13615,3631
3657,13480
7325,6766
11022,8440
13385,6461
11470,1948
6395,6798
3929,6232
2805,12979
12286,2019
14340,14391
3616,13344
8032,7860
6379,8176
9548,5539
12410,3098
4176,7302
3147,7589
897,4273
12907,2907
13442,3735
1509,11064
6561,6634
11774,13544
13322,4112
394,461
9516,2418
10014,1320
1093,9992
8804,1608
9868,1748
1233,10421
9496,2441
7942,9920
10333,2690
10523,1356
6856,7012
7588,1586
2301,12390
10016,975
14340,14391
3141,12999
10124,9526
9922,2358
11218,1924
11810,2513
5862,6692
10588,3289
4150,13663
11605,2008
12322,2624
3901,13356
6149,6835
6704,7138
12218,3042
6337,6290
7441,7176
9916,4236
1441,11406
10195,4956
13373,7726
1634,11778
8183,7467
11294,6732
11392,5580
3725,855
7527,848
6785,2873
1908,11845
6142,2061
6148,1627
1977,11605
7072,3036
14340,14391
13228,5135
11613,1855
6787,6670
2766,12945
1608,11155
11801,2157
13023,3071
3963,13392
7490,7651
3158,12931
12425,6016
12688,3221
7034,7256
1340,2095
586,1628
13585,3055
2866,12120
4098,13175
8000,7856
8946,11096
13395,4819
13334,4616
7976,7702
8954,7703
1703,11752
13640,4950
14340,14391
7331,7969
9751,9554
9186,8415
13950,7870
13716,5605
6358,6336
10008,5728
4488,11570
13847,5430
13973,6709
2475,12799
11573,3830
12283,6674
13722,7262
2441,1833
8918,9160
13481,6120
1332,10687
13429,3595
11790,3558
9472,10106
10887,3477
12640,2572
11256,9906
10524,5482
13509,4266
11586,6734
1344,7147
13414,5389
11177,5744
14340,14391
10952,5528
13890,5941
11428,8398
7361,5049
7436,6144
7769,7416
9093,9158
8594,8729
11092,8596
12043,2143
12736,12118
10979,7026
9145,9350
8307,1665
11939,1307
4322,6067
3554,13370
1728,1315
5447,5441
13760,13593
5211,5092
7824,9516
8346,8828
9273,9651
8974,9341
11580,1876
6106,13376
9337,9620
11692,11386
3942,13574
14311,14507
14340,14391
11455,11062
12597,5516
14072,4449
13109,5373
753,5441
13451,5290
12446,7679
12385,7718
14120,5296
13626,5353
13350,7499
5492,11207
8478,10073
8770,11031
4734,11923
4974,11456
9343,10064
8761,10493
9996,11097
5766,10964
9247,11257
11355,6123
9376,5483
9583,5617
5598,9129
10788,4478
13995,14184
2293,12323
9884,9901
14311,14507
13529,12114
7679,5107
4918,6112
3807,7126
1622,11832
394,461
7708,10328
7204,12217
6134,8847
5688,8831
5900,9023
6401,8826
4702,9586
6978,8817
7720,13468
6665,8270
14023,14362
4870,9980
5128,10143
4352,10030
14340,14391
8635,9957
13162,7066
9071,11052
7600,13488
10278,10102
9995,13645
13736,7806
7443,8983
8916,9651
9712,13883
9109,8762
10181,10547
9501,8780
8994,9744
9243,9337
10890,10806
10442,10506
11185,10895
11472,10506
11122,11056
3916,11369
6798,8370
6507,9313
6582,11565
6685,8381
7748,11738
6310,9322
4547,11568
6466,8651
6650,9467
7826,7879
9762,9707
11094,8595
1525,1203
511,473
10067,13458
9983,10454
10617,10327
11635,10870
10000,13349
13035,3769
11097,1869
9616,5502
3636,13384
12559,3221
11876,7260
13863,5941
11643,7867
12144,6751
13282,7041
13012,9464
13105,9445
12991,9614
3922,13428
13846,9602
13496,10429
13807,10475
13578,10289
2953,11590
13323,12145
13239,11129
13182,10720
12085,13368
12010,13444
13052,11213
12632,12369
12849,13615
13013,6966
12586,13475
12992,13937
12666,11914
11822,11570
394,461
12629,13664
13286,12588
13183,12425
13333,12758
12876,13452
12621,12219
13028,12764
